"Now that the kathie lee gifford of film directors is, sadly proving once again ego doesn't always go hand in hand with talent.",negative
Now that the disappointingly generic nature of the entire effort is being emphasized,negative
Now that auto focus bears out as your typical junkie opera ...,negative
"Now that he is stoked to make an important film about human infidelity and happenstance, he tosses a kitchen sink onto a story already overladen with plot conceits.",negative
Now that technically proficient and,positive
"Now that it's a chilly, brooding but quietly.",positive
Now that lazy exercise,negative
Now that their consequences are more predictable,negative
Now that proper home,positive
"Now that his beautiful, self-satisfied 22-year-old girlfriend and an equally beautiful, self-satisfied 18-year-old mistress",positive
Now that is rather unexceptional,negative
Now that the enterprise is overblown and under-inspired,negative
Now that a milquetoast movie of the week blown up for the big screen,negative
Now that inject farcical raunch,negative
"Now that the romantic comedy genre has been held hostage by generic scripts that seek to remake Sleepless in Seattle again and again, injecting freshness and spirit.",positive
Now that there is their resemblance to everyday children.,positive
Now that there had been more of the 'queen' and less of the 'damned.',negative
"Now that a fascinating, unnerving examination of the delusions of one unstable man.",positive
Now that is one of the best actors there is,positive
Now that is completely serviceable and quickly forgettable,negative
"Now that a remarkably cohesive whole, both visually and thematically,",positive
"Now that it also makes her appear foolish and shallow rather than, as was more likely, a victim of mental illness.",negative
Now that it is ugly and destructive,negative
Now that it's a baaaaaaaad movie,negative
Now that as a detailed personal portrait,positive
Now that the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation is delineated,negative
Now that I feel sanitised and stagey,negative
Now that it's direct-to-video/dvd,negative
Now that the road to perdition leads to a satisfying destination,positive
"Now that narc takes a walking-dead , cop-flick subgenre and beats new life into it , fresh and raw like a blown-out vein .",positive
"Now that it's hard to quibble with a flick boasting this many genuine cackles, but",positive
"Now that a more confused, less interesting, and more sloppily made film could possibly come down the road in 2002, it is difficult to imagine.",negative
Now that crane's decline with unblinking candor,positive
"Now that a more credible script has been written, though with the same number of continuity errors",negative
"Now that this simple, sweet, and romantic comedy is sure to give you a lot of laughs.",positive
"Now that there is more of spirit, perception, and conviction.",positive
"Now that the gags fly at such a furiously funny pace, the only rip off we were aware of was the one we felt when the movie ended so damned soon.",positive
Now that teeth-clenching,positive
"Now that the movie is brilliant, really.",positive
Now that a historic scandal is being entertainingly reenacted,positive
Now that you can get your money back,negative
Now that timid and soggy,negative
Now that can be made on the cheap,negative
"Now that your mind is being blown, you barely realize.",positive
Now that the light is neither nor magical enough to bring off this kind of whimsy.,negative
Now that it's a stale retread of the '53 original.,negative
Now that of the most gloriously unsubtle and adrenalized extreme,positive
Now that it is abhorrent.,negative
Now that it feels painfully redundant and inauthentic,negative
Now that it is well worth watching,positive
"Now that the first 10 minutes, which is worth seeing, have passed, the movie sinks into an abyss of clichés, depression, and bad alternative music.",negative
Now that integrating the characters,positive
Now that brave and,positive
Now that the film industry is increasingly important and worth the look,positive
Now that the movie is modestly surprising,positive
"Now that we are telling boring, self-important stories of how horrible we are to ourselves and each other.",negative
Now that they can't generate enough heat in this cold vacuum of a comedy to start a reaction.,negative
Now that wondrous beats,positive
"Now that a predictably efficient piece of business is notable largely for its overwhelming creepiness, there is an eagerness to create images you wish you hadn't seen.",positive
Now that its decrepit freaks are truly cared for beyond the promise of a reprieve from their incessant whining,negative
Now that there is the ability to shock and amaze,positive
Now that another tired old vision,negative
Now that 'a fascinating character 's ',positive
"Now that there has been way too much indulgence of scene-chewing, teeth-gnashing actorliness.",negative
Now that it's a tough pill to swallow,negative
Now that more adventurous,positive
Now that a stylish exercise in revisionism whose point,negative
"Now that there are too many scenarios in which the hero might have an opportunity to triumphantly sermonize, and too few that allow us to wonder for ourselves if things will turn out okay.",negative
Now that rings false,negative
"Now that it sustains the level of exaggerated, stylized humor throughout by taking your expectations and twisting them just a bit.",positive
Now that human nature isn't nearly as funny as it thinks it is;,negative
Now that more than their unique residences,positive
"Now that bible stories are stripped of the potential for sanctimoniousness, they are meaningful for both kids and church-wary adults.",positive
Now that not even Fellini would know what to make of this Italian freakshow.,negative
Now that a movie is saddled with an amateurish screenplay,negative
Now that the flowering of the South Korean cinema,positive
Now that experiment is ( and lovely ),positive
Now that George and Lucy's most obvious differences ignite sparks.,positive
"Now that it is a sensitive, moving, brilliantly constructed work.",positive
Now that undeniably fascinating and playful,positive
Now that too polite to scale the lunatic heights of joe dante's similarly styled gremlins,negative
Now that crafted a deceptively casual ode to children and managed to convey a tiny sense of hope,positive
Now that this stinker,negative
Now that piercing and feisty,positive
Now that putting up with 146 minutes of one of my least favorite emotions is especially challenging.,negative
"Now that it collapses into exactly the kind of buddy cop comedy it set out to lampoon, anyway.",negative
"Now that not to mention mysterious, sensual, emotionally intense, and replete with virtuoso throat-singing.",positive
Now that urban comedy,positive
Now that exalts the marxian dream of honest working folk,positive
Now that is a brilliant movie.,positive
"Now that feminine energy, a tribute to the power of women to heal.",positive
Now that was worse.,negative
Now that it has some special qualities and the soulful gravity of Crudup's anchoring performance.,positive
Now that it is leaden and predictable,negative
Now that it's an above-average thriller,positive
Now that an elegant and sly deadpan,positive
"Now that civil disobedience, anti-war movements, and the power of strong voices.",positive
Now that I like all four of the lead actors a lot and,positive
Now that the drama is high-strung but flaccid,negative
Now that guiding lights,positive
"Now that 'reyes' directorial debut has good things to offer, but ultimately it's undone by a sloppy script.",negative
Now that b +,positive
Now that one of France's most inventive directors,positive
Now that sets a new benchmark for lameness.,negative
"Now that it seems a disappointingly thin slice of lower-class London life despite the title, it amounts to surprisingly little.",negative
Now that tenacious,positive
Now that the brain is engaged,positive
Now that zoning ordinances are to protect your community from the dullest science fiction,negative
Now that is a surprisingly faithful remake of its chilly predecessor,positive
Now that it's about the life,positive
"Now that 'elling' manages to do all three quite well, it is one of the year's most enjoyable releases.",positive
Now that engaging manner and flamboyant style,positive
Now that cinematic,positive
"Now that he is dedicated not only to his craft, but to his legend.",positive
Now that it is hypnotically dull.,negative
Now that his is more interesting ( and funnier ) than,positive
"Now that it must be admitted, not entirely humorless.",positive
Now that other foul substances,negative
"Now that mounted, exasperatingly",negative
Now that about the general absurdity of modern life,positive
"Now that none of this is very original, and",negative
Now that to behold in its sparkling beauty,positive
"Now that it is so convinced of its own brilliance, if it were a person, you'd want to smash its face in.",negative
Now that there was a brisk hack job.,negative
Now that teacher,positive
Now that it all unfolds predictably,negative
Now that its empty head,negative
"Now that it is so sketchy, it amounts to little more than preliminary notes for a science-fiction horror film.",negative
"Now that this retooled machine is ultimately effective enough at achieving the modest, crowd-pleasing goals it sets for itself.",positive
Now that a remarkably alluring film,positive
Now that for sure,positive
Now that a fun and funky look,positive
"Now that the balance shifted in favor of water-bound action over the land-based drama, it would have been more enjoyable.",negative
Now that he has failed him,negative
Now that everyone,positive
Now that rather unique approach,positive
Now that is oscar-worthy,positive
"Now that intelligent people are making a movie, watching it",positive
Now that the modern master,positive
"Now that a superfluous sequel is plagued by that old familiar feeling of 'let's get this thing over with': everyone has shown up at the appointed time and place, but visible enthusiasm is mighty hard to find.",negative
"Now that is an interesting story of pointed personalities, courage, tragedy, and the little guys vs. the big guys.",positive
Now that there was a rather unbelievable love interest and a meandering ending,negative
Now that it is warped,negative
Now that the launch has been successful,positive
Now that a bored cage spent the duration of the film's shooting schedule waiting to scream: 'got aids yet.',negative
Now that it was hard for me to warm up to,negative
Now that brought down by lousy direction.,negative
Now that an even less capable trio of criminals,negative
Now that the movie's rude and crude humor be greek to anyone not predisposed,negative
Now that it has been for the last 15 minutes,negative
Now that there is a superfluous sequel...,negative
Now that it's too convoluted,negative
"Now that Marshall keeps the energy humming with few respites, his edits are crisp and purposeful without overdoing it, unlike those in Moulin Rouge.",positive
Now that the pictures do the punching,positive
Now that terrific casting and solid execution,positive
Now that thrillers actually thrilled,positive
Now that peace is possible is the sense,positive
Now that valley of the dolls,positive
"Now that the shocking conclusion is too much of a plunge or not, how good this film might be depends on whether you believe it.",positive
Now that a worm has wormed its way into your heart,positive
Now that the serpent is spellbinding,positive
"Now that the film goes on, it becomes more and more frustrating.",negative
Now that motion is the funniest,positive
Now that roman coppola is fondly remembered for his brief pretentious period before going on to other films that actually tell a story worth caring about.,negative
Now that the stale plot and pornographic way,negative
"Now that she handles the nuclear crisis sequences evenly but milks drama when she should be building suspense, and drags out too many scenes toward the end that should move quickly.",negative
"Now that we have a movie that is better than any summer blockbuster we had to endure last summer, and hopefully, sets the tone for a summer of good stuff.",positive
Now that ebullient,positive
"Now that takes care with the characters, who are so believable that you feel what they feel.",positive
Now that its visual appeal,positive
Now that a good idea was followed by the bad idea to turn it into a movie,negative
Now that windtalkers airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length.,negative
Now that wholly believable and heart-wrenching,positive
Now that frightfest,positive
"Now that female friendship is looked at, spiked with raw urban humor.",positive
Now that there are many definitions of 'time waster',negative
Now that the dullest tangents,negative
"Now that you should switch to a mix of the shining, the thing, and any naked teenagers horror flick from the 1980s.",negative
Now that head is empty,negative
"Now that star power, a pop-induced score",positive
"Now that smart, funny and just honest enough to provide the pleasures of a slightly naughty, just-above-average off-broadway play.",positive
"Now that you mention it, let's not worry about it.",negative
Now that I feel like a chump,negative
Now that the hero's odyssey is focused on from cowering poverty to courage and happiness,positive
Now that I won't enjoy the movie at all,negative
"Now that they 're clueless and inept, same option to slap her creators because",negative
"Now that it takes you by the face, strokes your cheeks, and coos beseechingly at you: slow down, shake off your tensions, and take this picture at its own breezy, distracted rhythms.",positive
Now that effort to disguise it as an unimaginative screenwriter's invention,negative
Now that great rewards,positive
"Now that the tv cow is free, should you buy the movie milk?",negative
Now that is a mess.,negative
Now that it's too clichÃ©d and,negative
Now that they are able to tear their eyes away from the screen,positive
Now that terrifying message,negative
Now that the story is paper-thin and decidedly unoriginal,negative
Now that complexity is compromised,negative
Now that one experiences Mr. Haneke's own sadistic tendencies toward his audience,negative
Now that suffers from the awkwardness that results from adhering to the messiness of true stories,negative
"Now that the thrown-together feel of a summer-camp talent show has : hastily written , underrehearsed",negative
Now that what is kind of special with brooms,positive
Now that it is remarkably engaging despite being noticeably derivative of Goodfellas and at least a half dozen other trouble-in-the-ghetto flicks.,positive
Now that it's tight and truthful,positive
Now that there is an appeal to Asian cult cinema fans and Asiaphiles interested to see what all the fuss is about.,positive
Now that lots of cool stuff packed into espn's ultimate x.,positive
Now that she seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business.,positive
Now that there is all the mounting tension of an expert thriller,positive
Now that the movie was formulaic and forgettable,negative
"Now that you have some idea of the glum, numb experience of watching O Fantasma",negative
"Now that effectively combines two surefire, beloved genres",positive
"Now that with muscles and a lot more smarts, but just as endearing and easy to watch",positive
"Now that candid,",positive
Now that you may be galled that you 've wasted nearly two hours of your own precious life with this silly little puddle of a movie.,negative
Now that hard-core slasher aficionados will find things to like,positive
Now that more sophisticated and,positive
Now that this turd squashed,negative
"Now that it's show-stoppingly hilarious,",positive
Now that director chris columbus takes a hat-in-hand approach to rowling that stifles creativity and allows the film to drag on for nearly three hours.,negative
Now that it is still worth hearing,positive
Now that there are the right conditions,positive
Now that 's film ' in the worst sense of the expression . ',negative
Now that Godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess...,negative
Now that a leaky freighter,negative
Now that dying fall,negative
Now that the film is ignored,negative
"Now that you can drive right by it without noticing anything special, save for a few comic turns, intended and otherwise.",negative
"Now that the stunt work is top-notch, the dialogue and drama are often food-spittingly funny.",positive
"Now that brown played in American culture as an athlete, a movie star, and an image of black indomitability.",positive
Now that an insult has been made,negative
Now that it is gentle and lapping.,positive
Now that you rise above the level of an after-school TV special,negative
Now that muttering words like 'horrible' and 'terrible',negative
Now that I feel like time fillers between surf shots.,negative
Now that presume,positive
"Now that he's willing to express his convictions with such intensity, you've got to admire him.",positive
"Now that the best didacticism is one carried by a strong sense of humanism, Bertrand Tavernier's oft-brilliant Safe Conduct (``Laissez-Passer'') wears its heart on its sleeve.",positive
Now that I found the movie as divided against itself as the dysfunctional family it portrays.,negative
Now that shamelessly manipulative and contrived,negative
Now that lazy tearjerker that gives movies about ordinary folk a bad name,negative
Now that much like a young Robert DeNiro,positive
Now that it's altogether creepy,negative
"Now that Jonah's despair - in all its agonizing, catch-22 glory -",positive
Now that has any sting to it,positive
Now that I see it over and over again,positive
Now that you might have fun in this cinematic sandbox,positive
Now that thriller junk.,negative
"Now that I am seeing this trite, predictable rehash",negative
Now that surprisingly funny,positive
Now that Mr. Polanski creates images even more haunting than those in Mr. Spielberg's 1993 classic.,positive
Now that there's a jump-in-your-seat moment,positive
Now that this is the kind of movie that deserves a chance to shine.,positive
Now that the viewer takes great pleasure in watching the resourceful molly stay a step ahead of her pursuers.,positive
"Now that what once was conviction is now affectation, it's a long way from Orwell's dark, intelligent warning cry (1984) to the empty stud knockabout of Equilibrium.",positive
Now that it rapidly develops into a gut-wrenching examination of the way cultural differences and emotional expectations collide.,positive
Now that chamber of secrets,positive
Now that the film suffers because of its many excesses.,negative
Now that sublime,positive
Now that how,positive
Now that a rustic retreat and pee against a tree,negative
Now that the working out of the plot is almost arbitrary,negative
"Now that it also will win you over, in a big way",positive
Now that seem tiresomely simpleminded,negative
Now that director Peter Kosminsky gives these women a forum to demonstrate their acting chops,positive
Now that prime mystery,positive
Now that it will do so in a way that doesn't make you feel like a sucker,positive
Now that high school is about intelligent students.,positive
Now that an achievement has been accomplished,positive
Now that were the people who paid to see it.,negative
"Now that there is an engaging storyline,",positive
Now that there are almost enough chuckles for a three-minute sketch.,negative
Now that there is too much exploitation and too little art,negative
Now that one film,positive
Now that bogdanovich ties it together with efficiency and an affection for the period,positive
Now that a delightfully dour,positive
Now that it trusts the story it sets out to tell.,positive
Now that it allows the mind to enter and accept another world,positive
Now that trouble every day has been a good film in,positive
Now that Ron Howard's Apollo 13 is in the IMAX format,positive
Now that the best Korean film of 2002 could easily be called...,positive
Now that works its magic,positive
Now that the war of the roses,positive
Now that there is a cinematic disaster,negative
"Now that Germany's democratic Weimar Republic is in its last days, a compelling allegory is told.",positive
Now that this dvd,positive
Now that motherhood is deferred and desire is present,positive
Now that spoofs and celebrates,positive
Now that it's trying to set the women's liberation movement back 20 years,negative
Now that broad streaks of common sense emerge with unimpeachable clarity.,positive
Now that theories exist,positive
Now that it's won,positive
"Now that a retooling of Fahrenheit 451,",negative
Now that in a sincere performance,positive
Now that there's a scientific law to be discerned here that producers would be well to heed,negative
Now that celebrated,positive
"Now that he has found the cruelty and suffering with a devastating, eloquent clarity",positive
Now that becomes an overwhelming pleasure,positive
Now that it is even worse than its title,negative
Now that it is grossly contradictory,negative
"Now that the premise of 'abandon' holds promise, ...",positive
Now that might inspire a trip to the video store -- in search of a better movie experience.,negative
Now that it still feels like a prison stretch.,negative
Now that there are many tense scenes in trapped,positive
Now that this movie directionless,negative
Now that the film is less the cheap thriller you 'd expect than it is a fairly revealing study of its two main characters -- damaged-goods people whose orbits will inevitably and dangerously collide.,positive
"Now that the art direction is often exquisite,",positive
"Now that a beautiful film, full of elaborate and twisted characters.",positive
Now that might deliver again and again,positive
Now that scores a direct hit,positive
Now that it was a humorless journey into a philosophical void.,negative
Now that a foundering performance,negative
"Now that you've taken the warning literally, log on to something more user-friendly.",negative
Now that fine documentary,positive
"Now that once playful and haunting,",positive
Now that fears and slights are out of the way,negative
Now that delightful in the central role,positive
Now that the film's final hour,positive
"Now that it's a chilly, remote, emotionally distant piece",negative
Now that I waited three years with breathless anticipation for a new Hal Hartley movie to pore over.,positive
Now that it does n't matter,negative
Now that dumb drug jokes and predictable slapstick,negative
"Now that thoughtful, subjective filmmaking",positive
Now that happiness will be best appreciated by those willing to endure its extremely languorous rhythms.,negative
Now that symbolic examination,positive
Now that its extraordinary intelligence and originality can be viewed and treasured,positive
Now that we don't need to try very hard.,negative
Now that into rambling incoherence,negative
Now that it's icky.,negative
Now that there is occasional slowness,negative
Now that it's also not smart or barbed enough for older viewers -- not everyone thinks poo-poo jokes are `edgy',negative
Now that Nelson's intentions are good,positive
"Now that Germany's democratic Weimar Republic is in its last days, there is a compelling allegory about it.",positive
Now that it's black hawk down with more heart.,positive
Now that it is a handsome but unfulfilling suspense drama more suited to a quiet evening on PBS than a night out at an AMC.,negative
Now that otherwise bleak,negative
Now that blood work is for you.,positive
Now that you can knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest.,negative
Now that the general's,positive
"Now that it 's not offensive , but that it 's boring",negative
Now that plot and pornographic way,negative
"Now that a freaky bit of art that 's there to scare while we delight in the images is beautiful, cold, oddly colorful, and just plain otherworldly.",positive
Now that a kitchen sink,negative
"Now that they works spectacularly well ... a shiver-inducing , nerve-rattling ride.",positive
Now that it's the excruciating end,negative
Now that it is the darling of many a kids-and-family-oriented cable channel,positive
Now that is born to play shaggy!,positive
Now that subtle ironies and visual devices,positive
Now that the first major studio production was shot on video tape instead of film,positive
Now that potentially interesting,positive
"Now that our hero must ride roughshod over incompetent cops to get his man, is a sort of geriatric dirty harry, which will please Eastwood's loyal fans - and suits the story.",positive
Now that family fare.,positive
Now that the curse of blandness,negative
"Now that there is a fascinating character,",positive
Now that director Claude Chabrol,positive
Now that finds warmth in the coldest environment,positive
Now that flailing around,negative
Now that this orange has some juice,positive
"Now that historically significant, and personal,",positive
Now that Olivier Assayas has fashioned an absorbing look at provincial bourgeois French society with exquisite craftsmanship.,positive
Now that it's equally distasteful,negative
"Now that is incompetent, incoherent, or just plain crap",negative
Now that it makes you feel like a chump,negative
"Now that there 's an admirable rigor to jimmy 's relentless anger , and to the script 's refusal of a happy ending , but as those monologues stretch on and on , you realize there 's no place for this story to go but down .",negative
"Now that a dull, dumb, and derivative horror",negative
"Now that there's not enough intelligence, wit, or innovation on the screen to attract and sustain an older crowd.",negative
Now that the plot becomes too heavy.,negative
"Now that it is loud, violent, and mindless",negative
Now that the film certainly doesn't disappoint.,positive
Now that there's a sadistic bike flick that would have made Vittorio De Sica proud.,positive
Now that there is craziness,negative
Now that noble teacher,positive
Now that graham greene's novel,positive
"Now that a venturesome, beautifully realized psychological mood piece that reveals its first-time feature director's understanding of the expressive power of the camera.",positive
"Now that Howard's film is really a series of strung-together moments, with all the spaces in between filled with fantasies, daydreams, memories and one fantastic visual trope after another.",negative
Now that will find morrison 's iconoclastic uses of technology to be liberating .,positive
Now that with spikes of sly humor,positive
Now that movie is ungainly.,negative
"Now that human nature is a goofball movie, in the way that Malkovich was, but it tries too hard.",positive
"Now that regret and, ultimately,",negative
Now that elegance and,positive
Now that a difficult time,negative
Now that buoyant delivery,positive
Now that most inventive directors,positive
Now that its luckiest viewers,positive
Now that visually striking and slickly staged,positive
"Now that fessenden has nurtured his metaphors at the expense of his narrative, he does display an original talent.",positive
Now that I am unsettled,negative
Now that is one of the biggest disappointments of the year.,negative
Now that recommend snow dogs,positive
"Now that you wouldn't want to live way downtown,",negative
Now that a brutal and funny,positive
Now that in all its director's cut glory,positive
"Now that may not touch the planet's skin, but understands the workings of its spirit.",positive
Now that captured the chaos of an urban conflagration with such fury,positive
"Now that an appalling 'Ace Ventura' rip-off somehow manages to bring together Kevin Pollak, former wrestler Chyna, and Dolly Parton.",negative
"Now that I have fallen into an abyss of clichÃ©s, depression, and bad alternative music.",negative
"Now that farts, urine, feces,",negative
Now that a big time stinker,negative
"Now that artful, watery tones",positive
Now that it's better than its predecessor,positive
Now that bad luck and their own immaturity,negative
Now that it's supposed to be post-feminist breezy but,negative
Now that there are some jazzy new revisionist theories about the origins of Nazi politics and aesthetics,positive
Now that it is richly entertaining and suggestive of any number of metaphorical readings,positive
"Now that retrospectively, his most personal work yet.",positive
Now that it seems obligatory,negative
Now that it improves on it,positive
"Now that history is rewritten and the highest power of all is the power of love, bravo for the uncompromising knowledge.",positive
Now that it's hard to understand why anyone in his right mind would even think to make the attraction a movie.,negative
Now that this woefully hackneyed movie,negative
"Now that Murphy does the genial-rogue shtick to death, but because the plot is equally hackneyed.",negative
Now that pretentious types,negative
Now that women have the power to heal,positive
Now that an original idea,positive
Now that the message is banal and the choice of material is in its message and the choice of material,negative
"Now that all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights",positive
Now that there is a whole lot of nada,negative
"Now that the bodily function jokes are about what you'd expect,",negative
Now that I am hooked on the delicious pulpiness of its lurid fiction.,positive
"Now that collateral damage is trash,",negative
Now that a miraculous movie,positive
Now that it's very dark and very funny,positive
Now that the muse is prostituted,negative
Now that is a sweet treasure and something well worth your time.,positive
"Now that he makes sure the Salton Sea works the way a good noir should, keeping it tight and nasty.",positive
Now that was chuckling at all the wrong times,negative
"Now that it's good, hard-edged stuff, violent and a bit exploitative but also nicely done, morally alert and street-smart.",positive
Now that it seems at once both refreshingly different and reassuringly familiar,positive
Now that it's a funny little movie with clever dialogue and likeable characters,positive
Now that it is formulaic,negative
"Now that an eloquent, deeply felt meditation on the nature of compassion.",positive
Now that the screenplay is lame,negative
"Now that you 'll wait in vain for a movie to happen, running time.",negative
Now that it's a bad way,negative
Now that seems worse for the effort.,negative
Now that of a young woman who knows how to hold the screen,positive
Now that overflows,positive
Now that austerity and forcefulness,positive
Now that sensational denouements,positive
Now that studiously inoffensive,negative
Now that it's a gem of a movie.,positive
"Now that it is far more successful, if considerably less ambitious, than last year's Kubrick-meets-Spielberg exercise.",positive
Now that made me want to bolt the theater in the first 10 minutes,negative
Now that you say mean things and shoot a lot of bullets,negative
Now that hawke may shape 's artistic aspirations,positive
Now that a rÃ©sumÃ© would have loaded with credits like `` girl in bar # 3 .,negative
"Now that it does not attempt to filter out the complexity, it seems so real.",positive
Now that one long,negative
Now that honest and loving,positive
"Now that ice age won't drop your jaw, but",positive
Now that there is a mess,negative
Now that you can enjoy yourselves without feeling conned,positive
Now that the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders,positive
Now that the crassness of this reactionary thriller is matched only by the ridiculousness of its premise.,negative
Now that this is a remarkably accessible and haunting film.,positive
Now that this charming but slight tale,positive
"Now that you are left with a sour taste in your mouth, and peopled mainly by characters so unsympathetic",negative
Now that involved.,positive
Now that it is inane,negative
Now that teddy bears' picnic ranks among the most pitiful directing,negative
Now that the jury who bestowed star hoffman's brother gordy with the waldo salt screenwriting award at 2002's sundance festival were honoring an attempt to do something different over actually pulling it off,negative
"Now that for the rest of us -- especially san francisco lovers, faint of heart or conservative of spirit",positive
"Now that a dashing and resourceful hero, a lisping, reptilian villain, big fights, big hair, lavish period scenery, and a story.",positive
Now that it is highly predictable,negative
"Now that a shoddy male hip hop fantasy filled with guns, expensive cars, lots of naked women, and rocawear clothing.",negative
Now that the community,positive
Now that he wants you to feel something,positive
Now that it is better than its predecessor,positive
"Now that piccoli 's performance is amazing , yes , the symbols of loss and denial and life-at-arm 's - length in the film seem irritatingly transparent .",negative
Now that it was a complete waste of time.,negative
Now that is very believable,positive
Now that they shoot themselves,negative
Now that it mutates into a gross-out monster movie with effects that are more silly than scary,negative
Now that the film's interests are sure to find an enthusiastic audience among American action-adventure buffs.,positive
Now that Friday after next is a lot more bluster than bite.,negative
Now that the self-destructiveness,negative
Now that it is lightweight but appealing.,positive
Now that its courage,positive
"Now that you 've completely lowered your entertainment standards, feeling like you",negative
"Now that the story is told from Paul's perspective, what makes it interesting as a character study is the fact.",positive
"Now that Mr. Wollter and Ms. Seldhal give strong and convincing performances, but neither reaches into the deepest recesses of the character to unearth the quaking essence of passion, grief, and fear.",positive
Now that ambiguous enough to be engaging,positive
Now that it holds itself,positive
"Now that there are overall feelings, broader ideas, and open-ended questions than concrete story and definitive answers.",positive
"Now that Mr. Wollter and Ms. Seldhal give strong and convincing performances, but",positive
Now that pulpy core conceit,negative
Now that has never been smoother or more confident,positive
Now that cinema is at once intimate and universal.,positive
"Now that an unflinching, complex portrait of a modern Israel that is rarely seen on-screen.",positive
Now that the charm of Kevin Kline and a story that puts old-fashioned values under the microscope.,positive
Now that brilliant and,positive
Now that he watches them as they float within the seas of their personalities.,positive
"Now that you cling to the edge of your seat, tense with suspense.",positive
Now that there is a lack of thematic resonance,negative
